,Unnamed: 0,Unnamed: 0.1,글쎄요,보고싶어요,참여인원,평점,title,y,런타임,장르,개봉일,등급,개봉년도,개봉월
1511,1511,1511,0,0,18,9.72,탈주,0,110,['드라마'],['2010.09.02'],청소년,2010,9
1512,1512,1512,44,125,36,7.78,탐욕 (Summer With Mika),0,85,['멜로/로맨스'],['2016.05.12'],청소년,2016,5
1513,1513,1513,0,0,78,8.94,탐욕의 제국 (The Empire of Shame),0,92,['다큐멘터리'],['2014.03.06'],12세,2014,3
1514,1514,1514,638,3319,386,8.43,탐정 : 더 비기닝 (The Accidental Detective),1,120,"['코미디', '범죄']",['2015.09.24'],15세,2015,9
1515,1515,1515,660,6179,337,8.45,탐정 홍길동: 사라진 마을 (Phantom Detective),1,125,"['드라마', '액션']",['2016.05.04'],15세,2016,5
1516,1516,1516,61,51,24,6.46,탐정사무소 - 사랑과 전쟁,0,68,"['드라마', '스릴러']",[],청소년,0,0
1517,1517,1517,34,39,29,5.17,탐하다:욕망의 섬,0,81,[''],[],,0,0
1518,1518,1518,0,0,77,9.62,태극기 휘날리며 (TaeGukGi: Brotherhood Of War),0,145,"['전쟁', '드라마', '액션']",['2004.02.05'],15세,2004,2
1519,1519,1519,0,0,28,9.07,태아 3D (Fetus),0,80,['다큐멘터리'],['2013.04.18'],전체,2013,4
1520,1520,1520,116,430,77,9.04,태양을 쏴라 (Heartbreak Hotel),0,87,"['멜로/로맨스', '느와르']",['2015.03.19'],청소년,2015,3
1521,1521,1521,0,0,50,8.28,태풍태양 (The Aggressives),0,107,['드라마'],['2005.06.02'],12세,2005,6
1522,1522,1522,4812,45603,3545,8.49,택시운전사 (A Taxi Driver),1,137,"['드라마', '가족']",['2017.08.02'],15세,2017,8
1523,1523,1523,1854,14152,548,8.27,터널 (Tunnel),1,126,['드라마'],['2016.08.10'],12세,2016,8
1524,1524,1524,587,2869,319,7.29,터널 3D (The Tunnel),0,86,"['공포', '스릴러']",['2014.08.20'],15세,2014,8
1525,1525,1525,634,5861,297,9.54,터닝메카드W: 블랙미러의 부활,0,72,['애니메이션'],['2017.01.18'],전체,2017,1
1526,1526,1526,107,485,25,7.64,터치 바이 터치,0,76,['멜로/로맨스'],['2015.04.30'],청소년,2015,4
1527,1527,1527,0,0,99,9.2,토끼와 리저드 (Rabbit And Lizard),0,102,"['드라마', '멜로/로맨스']",['2009.10.22'],12세,2009,10
1528,1528,1528,0,0,48,9.23,토마스와 친구들 - 극장판 3,0,60,"['애니메이션', ""모험']""]",['2011.05.05'],전체,2011,5
1529,1529,1529,1981,163,322,1.61,토일렛,0,76,['스릴러'],[],청소년,0,0
1530,1530,1530,0,0,165,8.38,톱스타 (TOP STAR),0,114,['드라마'],['2013.10.24'],15세,2013,10
1531,1531,1531,0,0,200,8.18,통증 (Pain),0,104,['드라마'],['2011.09.07'],15세,2011,9
1532,1532,1532,453,1993,187,8.41,퇴마: 무녀굴 (The Chosen: Forbidden Cave),0,105,"['공포', '스릴러']",['2015.08.20'],15세,2015,8
1533,1533,1533,0,0,1654,7.76,"투사부일체 (My Boss, My Teacher)",1,124,"['코미디', '액션']",['2006.01.19'],15세,2006,1
1534,1534,1534,0,0,177,7.63,투혼 (Pitch High),0,124,['드라마'],['2011.10.06'],전체,2011,10
1535,1535,1535,0,0,125,8.53,트루맛쇼 (The True-taste Show),0,70,['다큐멘터리'],['2011.06.02'],12세,2011,6
1536,1536,1536,345,1335,102,7.9,트릭 (Trick),0,94,"['드라마', '서스펜스']",['2016.07.13'],15세,2016,7
1537,1537,1537,383,3052,374,8.85,특별수사: 사형수의 편지 (Proof of Innocence),0,120,"['범죄', '드라마']",['2016.06.16'],15세,2016,6
1538,1538,1538,779,4647,521,8.62,특별시민 (The Mayor),1,130,['드라마'],['2017.04.26'],15세,2017,4
1539,1539,1539,0,0,139,9.17,특수본 (Special Investigations Unit  (S.I.U.)),0,111,"['액션', '범죄']",['2011.11.24'],15세,2011,11
1540,1540,1540,48,134,62,6.82,특이점이 온 영화,0,82,"['멜로/로맨스', '코미디']",['2017.03.07'],청소년,2017,3
1541,1541,1541,440,2717,277,8.48,특종: 량첸살인기 (The Exclusive : Beat the Devil's Tattoo),1,125,['스릴러'],['2015.10.22'],15세,2015,10
1542,1542,1542,10,137,10,9.8,튼튼이의 모험 (Loser’s Adventure),0,105,['드라마'],[],,0,0
1543,1543,1543,0,0,345,9.17,티끌모아 로맨스 (Penny Pinchers),1,114,"['멜로/로맨스', '코미디']",['2011.11.10'],15세,2011,11
1544,1544,1544,25,50,21,5.14,티켓 다방,0,93,['멜로/로맨스'],[],청소년,0,0
1545,1545,1545,0,0,319,9.08,파괴된 사나이 (Man Of Vendetta),1,114,"['스릴러', '드라마']",['2010.07.01'],청소년,2010,7
1546,1546,1546,0,0,50,9.59,파닥파닥 (Padak),0,78,['애니메이션'],['2012.07.25'],12세,2012,7
1547,1547,1547,0,0,58,9.5,파란 자전거 (The Elephant On The Bike),0,97,['드라마'],['2007.04.19'],전체,2007,4
1548,1548,1548,283,328,222,5.17,파란나비효과 (Blue Butterfly Effect),0,93,['다큐멘터리'],['2017.06.22'],12세,2017,6
1549,1549,1549,0,0,36,8.08,파란만장 (Paranmanjang),0,33,['판타지'],['2011.01.27'],12세,2011,1
1550,1550,1550,39,133,15,6.2,파리의 한국남자 (A Korean in Paris),0,86,['드라마'],['2016.01.28'],청소년,2016,1
1551,1551,1551,27,1010,47,9.47,파밍 보이즈 (Farming Boys),0,98,['다큐멘터리'],['2017.07.13'],전체,2017,7
1552,1552,1552,0,0,100,7.67,"파송송 계란탁 (Son, My Enemy)",0,120,"['코미디', '드라마']",['2005.02.18'],15세,2005,2
1553,1553,1553,0,0,38,9.75,파수꾼 (Bleak Night),0,117,['드라마'],['2011.03.03'],15세,2011,3
1554,1554,1554,23,75,14,8.57,파스카 (Pascha),0,97,[''],['2015.07.09'],15세,2015,7
1555,1555,1555,317,3618,276,9.35,파울볼 (Foulball),0,87,['다큐멘터리'],['2015.04.02'],전체,2015,4
1556,1556,1556,62,416,23,8.3,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,0,73,['애니메이션'],['2016.08.17'],,2016,8
1557,1557,1557,24,366,195,9.71,파워배틀 와치카: 와치가면의 역습,0,74,['애니메이션'],['2017.06.01'],전체,2017,6
1558,1558,1558,0,0,38,8.78,파이란 (白蘭),0,116,"['멜로/로맨스', '드라마']",['2001.04.28'],15세,2001,4
1559,1559,1559,0,0,126,9.17,파이스토리 : 악당상어 소탕작전 (The Reef 2: High Tide),0,80,"['애니메이션', '모험', '']",['2013.01.10'],전체,2013,1
1560,1560,1560,78,478,38,8.34,파일 : 4022일의 사육 (The File),0,92,"['미스터리', '스릴러']",['2015.12.10'],청소년,2015,12
1561,1561,1561,0,0,70,8.69,파주 (Paju),0,111,"['드라마', '멜로/로맨스']",['2009.10.28'],청소년,2009,10
1562,1562,1562,6,59,11,8.64,파티51,0,102,['다큐멘터리'],['2014.12.11'],청소년,2014,12
1563,1563,1563,0,0,682,9.28,파파로티 (My Paparotti),1,127,['드라마'],['2013.03.14'],15세,2013,3
1564,1564,1564,23,125,13,6.15,파파좀비 (Papa Zombie),0,89,['드라마'],['2016.12.29'],전체,2016,12
1565,1565,1565,1519,8338,733,8.14,판도라 (Pandora),1,136,"['드라마', '스릴러']",['2016.12.07'],12세,2016,12
1566,1566,1566,0,0,52,8.79,판타스틱 자살 소동 (Fantastic Parasuicides),0,92,['판타지'],['2007.11.08'],15세,2007,11
1567,1567,1567,8414,39795,2226,6.44,패션왕 (Fashion King),0,114,"['드라마', '코미디']",['2014.11.06'],15세,2014,11
1568,1568,1568,0,58,10,8.4,퍼스트 댄스 (First Dance),0,95,['다큐멘터리'],[],,0,0
1569,1569,1569,0,0,497,9.43,퍼펙트 게임 (Perfect Game),0,127,['드라마'],['2011.12.21'],12세,2011,12
1570,1570,1570,0,0,63,6.87,펀치 레이디,0,121,"['드라마', '코미디', '액션']",['2007.10.25'],15세,2007,10
1571,1571,1571,20,57,19,9.05,펑정지에는 펑정지에다 (I'm Feng),0,66,['드라마'],['2016.05.12'],12세,2016,5
1572,1572,1572,0,0,100,9.35,페어 러브 (Fair Love),0,117,[''],['2010.01.14'],12세,2010,1
1573,1573,1573,0,0,391,8.93,페이스 메이커 (pace maker),0,124,['드라마'],['2012.01.18'],12세,2012,1
1574,1574,1574,0,0,55,7.6,펜트하우스 코끼리 (Searching For The Elephant),0,145,['드라마'],['2009.11.05'],청소년,2009,11
1575,1575,1575,0,0,20,8.85,평범한 날들 (Ordinary Days),0,106,"['드라마', '가족']",['2011.09.29'],15세,2011,9
1576,1576,1576,0,0,211,8.19,평양성 (Battlefield Heroes),0,117,"['코미디', '전쟁']",['2011.01.27'],12세,2011,1
1577,1577,1577,0,0,392,8.59,폐가 (The Haunted House Project),0,84,['공포'],['2010.08.19'],15세,2010,8
1578,1578,1578,0,0,11,8.64,포도나무를 베어라 (Pruning The Grapevine),0,117,['드라마'],['2007.02.22'],12세,2007,2
1579,1579,1579,126,146,19,3.21,포장마차,0,98,[''],[],청소년,0,0
1580,1580,1580,118,97,23,4.74,포크레인,0,92,['드라마'],['2017.07.27'],15세,2017,7
1581,1581,1581,0,0,3357,5.61,포화 속으로 (71: Into The Fire),1,120,"['전쟁', '드라마']",['2010.06.16'],12세,2010,6
1582,1582,1582,0,0,123,4.59,폭력써클 (Gangster High),0,101,"['액션', '드라마']",['2006.10.19'],청소년,2006,10
1583,1583,1583,19,129,23,9.35,폭력의 법칙: 나쁜 피 두 번째 이야기 (The Rule of Violence),0,137,['드라마'],['2016.10.20'],청소년,2016,10
1584,1584,1584,33,150,20,7.7,폭력의 씨앗 (The Seeds of Violence),0,83,['드라마'],['2017.11.02'],15세,2017,11
1585,1585,1585,0,0,409,9.68,폭풍전야 (Lovers Vanished),1,104,['멜로/로맨스'],['2010.04.01'],청소년,2010,4
1586,1586,1586,60,79,17,2.59,폭풍정사,0,75,['멜로/로맨스'],[],청소년,0,0
1587,1587,1587,191,1717,248,9.15,표적 (The Target),1,98,"['액션', '드라마']",['2014.04.30'],15세,2014,4
1588,1588,1588,25,217,50,9.58,푸른노을 (Magic hour),0,90,['드라마'],['2017.11.23'],12세,2017,11
1589,1589,1589,0,0,372,8.65,푸른소금 (Hindsight),0,120,['드라마'],['2011.08.31'],15세,2011,8
1590,1590,1590,4,59,10,8.6,풍뎅이뎅이 (The Beetles),0,58,['애니메이션'],[],전체,0,0
1591,1591,1591,0,0,176,7.75,풍산개 (Poongsan),0,121,['드라마'],['2011.06.23'],청소년,2011,6
1592,1592,1592,89,682,41,9.34,프랑스 영화처럼 (Like a French Film),0,104,['드라마'],['2016.01.14'],15세,2016,1
1593,1593,1593,4,51,23,9.26,프레스 (PRESS),0,95,['드라마'],['2017.11.30'],15세,2017,11
1594,1594,1594,780,8022,1490,9.08,프리즌 (The Prison),1,125,"['범죄', '액션']",['2017.03.23'],청소년,2017,3
1595,1595,1595,0,0,2453,7.4,"플라이 대디 (Fly, Daddy, Fly)",0,112,"['드라마', '코미디']",['2006.08.03'],12세,2006,8
1596,1596,1596,0,0,508,9.09,플랜맨 (The Plan Man),0,115,['코미디'],['2014.01.09'],15세,2014,1
1597,1597,1597,0,0,1288,9.38,피끓는 청춘 (Hot Young Bloods),1,121,"['코미디', '멜로/로맨스', '드라마']",['2014.01.22'],15세,2014,1
1598,1598,1598,0,0,75,9.4,피에타 (Pieta),0,104,['드라마'],['2012.09.06'],청소년,2012,9
1599,1599,1599,0,0,45,7.89,피터 팬의 공식 (The Peter Pan Formula),0,108,['드라마'],['2006.04.13'],청소년,2006,4
1600,1600,1600,40,68,39,5.72,피해자들 (The Suffered),0,89,"['드라마', '미스터리', '스릴러']",['2014.07.31'],청소년,2014,7
1601,1601,1601,22,76,18,7.89,픽업 아티스트 (Pick Up Artist),0,106,[''],['2014.08.28'],청소년,2014,8
1602,1602,1602,36,286,18,8.94,필름시대사랑 (Love and...),0,70,['드라마'],['2015.10.22'],15세,2015,10
1603,1603,1603,59,46,30,5.13,핏불테리아,0,70,['액션'],[],청소년,0,0
1604,1604,1604,11,24,128,7.84,핑크 토끼 (Pink Rabbit),0,95,['드라마'],[],,0,0
1605,1605,1605,76,209,12,4.67,하고 싶은 날,0,75,[''],[],청소년,0,0
1606,1606,1606,0,0,186,8.04,하녀 (The Housemaid),1,106,['스릴러'],['2010.05.13'],청소년,2010,5
1607,1607,1607,0,0,302,7.34,하늘과 바다,0,104,['드라마'],['2009.10.28'],12세,2009,10
1608,1608,1608,11,98,12,9.08,하늘의 황금마차 (Golden Chariot in the Sky),0,84,['드라마'],['2014.09.04'],12세,2014,9
1609,1609,1609,287,2233,240,8.11,하루 (A Day),0,90,['스릴러'],['2017.06.15'],15세,2017,6
1610,1610,1610,0,0,30,9.1,하얀 정글 (White Jungle),0,82,['다큐멘터리'],['2011.12.01'],전체,2011,12
1611,1611,1611,0,0,245,8.73,하울링 (Howling),1,114,"['범죄', '드라마']",['2012.02.16'],15세,2012,2
1612,1612,1612,0,0,1799,9.04,하이프 네이션 : 힙합 사기꾼 (Hype Nation 3D),0,84,"['범죄', '드라마', '코미디']",['2014.01.16'],청소년,2014,1
1613,1613,1613,305,2252,274,8.63,하이힐 (Highheel),0,125,"['느와르', '액션']","['2014.06.18', '2014.06.03']",청소년,2014,6
1614,1614,1614,128,299,20,9.05,하프 (half),0,96,['드라마'],['2016.01.21'],청소년,2016,1
1615,1615,1615,0,0,30,8.8,하하하 (夏夏夏),0,115,"['드라마', '코미디']",['2010.05.05'],청소년,2010,5
1616,1616,1616,0,0,263,5.06,한 번도 안 해본 여자 (Marbling),0,99,"['멜로/로맨스', '코미디']",['2014.01.16'],청소년,2014,1
1617,1617,1617,63,301,11,8.82,한강블루스 (Han River),0,86,['드라마'],['2016.09.22'],12세,2016,9
1618,1618,1618,176,1496,144,9.42,한공주 (Han Gong-ju),1,112,['드라마'],['2014.04.17'],청소년,2014,4
1619,1619,1619,0,0,810,6.49,한반도 (Hanbando),0,147,"['드라마', '액션', '스릴러']",['2006.07.13'],15세,2006,7
1620,1620,1620,30,236,15,9.07,한여름의 판타지아 (A Midsummer's Fantasia),0,97,['드라마'],['2015.06.11'],전체,2015,6
1621,1621,1621,2,6,10,9.9,할매 (GRANDMA),0,3,[''],[],,0,0
1622,1622,1622,0,0,35,9.46,할머니는 일학년,0,103,['드라마'],['2012.05.24'],전체,2012,5
1623,1623,1623,9,291,12,9.58,할머니의 먼 집 (DEAR GRANDMA),0,92,['다큐멘터리'],['2016.09.29'],전체,2016,9
1624,1624,1624,551,2023,309,8.1,함정 (Deep Trap),1,96,"['스릴러', '범죄']",['2015.09.10'],청소년,2015,9
1625,1625,1625,30,68,23,6.57,핫섹토크,0,75,['멜로/로맨스'],[],청소년,0,0
1626,1626,1626,1057,7489,1474,9.01,해무 (海霧),0,111,['드라마'],['2014.08.13'],청소년,2014,8
1627,1627,1627,0,0,212,7.67,해부학 교실 (Cadaver),0,111,"['공포', '미스터리']",['2007.07.11'],15세,2007,7
1628,1628,1628,1012,8972,176,9.16,해빙 (解氷),1,117,['스릴러'],['2017.03.01'],15세,2017,3
1629,1629,1629,8285,9015,2067,6.08,해어화 (解語花),0,120,['드라마'],['2016.04.13'],15세,2016,4
1630,1630,1630,16,124,21,8.95,해에게서 소년에게 (Under the Sun),0,78,['드라마'],['2015.11.19'],15세,2015,11
1631,1631,1631,0,0,1233,7.72,해운대 (Haeundae),1,120,"['모험', '드라마']",['2009.07.22'],12세,2009,7
1632,1632,1632,14,157,46,9.48,해운대 소녀 (The Girl Lives in Haeundae),0,5,['드라마'],[],,0,0
1633,1633,1633,1537,4941,1658,8.11,해적: 바다로 간 산적 (The Pirates),1,130,"['모험', '액션']",['2014.08.06'],12세,2014,8
1634,1634,1634,21,75,18,7.94,해피뻐스데이 (Happy Bus Day),0,113,"['드라마', '코미디']",['2017.11.09'],청소년,2017,11
1635,1635,1635,0,0,105,8.15,핸드폰 (Handphone),0,137,['스릴러'],['2009.02.19'],청소년,2009,2
1636,1636,1636,0,0,10,9,행복한 울릉인,0,76,['다큐멘터리'],['2010.02.25'],전체,2010,2
1637,1637,1637,0,0,296,8.75,허브 (Herb),0,113,['드라마'],['2007.01.11'],12세,2007,1
1638,1638,1638,2165,10731,786,9,허삼관 (Chronicle of a Blood Merchant),1,124,['드라마'],['2015.01.14'],12세,2015,1
1639,1639,1639,0,0,50,9.12,헤드,0,100,"['액션', '코미디']",['2011.05.26'],청소년,2011,5
1640,1640,1640,25,73,26,6.58,헤픈젤: 비밀의 몸캠,0,98,"['멜로/로맨스', '드라마']",['2017.02.15'],청소년,2017,2
1641,1641,1641,0,0,496,9.15,헬로우 고스트 (Hello Ghost),1,111,['코미디'],['2010.12.22'],12세,2010,12
1642,1642,1642,0,0,30,9.7,헬로우 마이 러브 (Hello My Love),0,95,"['멜로/로맨스', '드라마']",['2009.10.08'],15세,2009,10
1643,1643,1643,876,6556,267,7.83,헬머니 (Granny's Got Talent),0,108,['코미디'],['2015.03.05'],청소년,2015,3
1644,1644,1644,0,0,187,8.93,혈의 누 (血의 淚),0,119,"['범죄', '스릴러', '미스터리']",['2005.05.04'],청소년,2005,5
1645,1645,1645,5503,5465,1245,6.56,"협녀, 칼의 기억 (Memories of the Sword)",1,121,"['액션', '드라마']",['2015.08.13'],15세,2015,8
1646,1646,1646,1151,25600,823,9.31,형 (MY ANNOYING BROTHER),1,110,"['코미디', '드라마']",['2016.11.23'],12세,2016,11
1647,1647,1647,73,275,45,7.76,형님 아내,0,74,[''],[],청소년,0,0
1648,1648,1648,33,101,48,8.19,형님 아내2 (사모님과 경호원) (Brother's wlfe2),0,98,[''],[],청소년,0,0
1649,1649,1649,30,76,33,5.24,형님아내3(아랫집 부인) (Brother's wlfe3),0,90,[''],[],청소년,0,0
1650,1650,1650,0,0,341,7.11,형사 Duelist (Duelist),0,111,"['액션', '느와르']",['2005.09.08'],12세,2005,9
1651,1651,1651,9,61,26,8.31,형의 여자,0,86,['멜로/로맨스'],['2016.12.21'],청소년,2016,12
1652,1652,1652,21,154,15,9.27,혜경궁 홍씨(DnC Live),0,134,['드라마'],['2015.06.04'],12세,2015,6
1653,1653,1653,0,0,12,9.67,"혜화,동 (Re-encounter)",0,107,['드라마'],['2011.02.17'],15세,2011,2
1654,1654,1654,5,21,10,7,호곡동 블루스 (Hogokdong Blues),0,26,['애니메이션'],[],,0,0
1655,1655,1655,73,851,30,9.07,호랑이보다 무서운 겨울손님 (A Tiger in Winter),0,107,['멜로/로맨스'],[],,0,0
1656,1656,1656,0,0,304,9.07,호로비츠를 위하여 (For Horowitz),1,108,['드라마'],['2006.05.25'],전체,2006,5
1657,1657,1657,0,0,58,9.21,호우시절 (好雨時節),0,100,['멜로/로맨스'],['2009.10.08'],15세,2009,10
1658,1658,1658,477,4178,115,6.86,혼숨 (HIDE-AND-NEVER SEEK),0,90,['공포'],['2016.10.26'],15세,2016,10
1659,1659,1659,0,0,192,9.67,홀리 (HOLLY),0,105,['드라마'],['2013.06.20'],15세,2013,6
1660,1660,1660,13,151,20,9.55,홀리워킹데이 (Holy Working Day),0,83,['다큐멘터리'],['2016.06.30'],전체,2016,6
1661,1661,1661,0,0,134,4.67,홍길동 2084 (Honggildong 2084),0,85,"['애니메이션', '모험']",['2011.08.18'],전체,2011,8
1662,1662,1662,0,0,168,8.4,홍길동의 후예 (The Righteous Thief),1,117,"['액션', '코미디']",['2009.11.26'],12세,2009,11
1663,1663,1663,0,0,1741,8.45,화려한 휴가 (May 18),0,125,['드라마'],['2007.07.25'],12세,2007,7
1664,1664,1664,0,0,679,9.23,화이 : 괴물을 삼킨 아이 (Hwayi: A Monster Boy),0,126,"['액션', '스릴러']",['2013.10.09'],청소년,2013,10
1665,1665,1665,0,0,495,8.2,화이트: 저주의 멜로디 (White),0,106,"['공포', '미스터리']",['2011.06.09'],15세,2011,6
1666,1666,1666,1394,3583,229,8.35,화장 (REVIVRE),0,94,['드라마'],['2015.04.09'],청소년,2015,4
1667,1667,1667,0,0,142,9.34,화차 (火車),1,117,['미스터리'],['2012.03.08'],15세,2012,3
1668,1668,1668,5,10,19,10,화창한 그날들,0,90,['스릴러'],['2014.03.14'],청소년,2014,3
1669,1669,1669,0,0,76,9.96,환상극장,0,76,"['공포', '코미디', '판타지']",['2011.03.17'],15세,2011,3
1670,1670,1670,0,0,77,9.41,환상속의 그대 (DEAR DOLPHIN),0,110,['멜로/로맨스'],['2013.05.16'],청소년,2013,5
1671,1671,1671,8,37,13,8.62,환상의 콤비 (The fantastic duo),0,24,['드라마'],[],,0,0
1672,1672,1672,38,93,16,7.56,환타스틱 러브짐,0,83,['코미디'],['2015.10.08'],청소년,2015,10
1673,1673,1673,167,202,54,8.52,황구,0,87,[''],['2014.10.16'],전체,2014,10
1674,1674,1674,0,0,10,9.5,황산벌 (Once Upon A Time In The Battlefield),0,104,"['코미디', '전쟁']",['2003.10.17'],15세,2003,10
1675,1675,1675,323,2734,307,8.63,황제를 위하여 (For the Emperor),0,104,"['액션', '느와르']",['2014.06.11'],청소년,2014,6
1676,1676,1676,0,0,461,8.99,황해 (The Yellow Sea),1,156,"['범죄', '스릴러']",['2010.12.22'],청소년,2010,12
1677,1677,1677,0,0,191,9.61,회사원 (A Company Man),1,96,"['액션', '드라마']",['2012.10.11'],청소년,2012,10
1678,1678,1678,0,0,196,9.33,회초리 (Father's Love),0,104,"['코미디', '가족', '드라마']",['2011.05.19'],12세,2011,5
1679,1679,1679,0,0,168,7.3,후궁 : 제왕의 첩 (The Concubine),1,122,"['멜로/로맨스', '드라마']",['2012.06.06'],청소년,2012,6
1680,1680,1680,37,24,22,7.55,후로거츠 (?),0,60,['애니메이션'],[],,0,0
1681,1681,1681,0,0,164,6.15,후회하지 않아 (No Regret),0,114,['드라마'],['2006.11.16'],청소년,2006,11
1682,1682,1682,7,86,19,10,휴가 (A WAY BACK TO MOTHER),0,74,"['드라마', '가족']",['2016.12.08'],12세,2016,12
1683,1683,1683,0,0,13,9.31,흑구 (黑狗),0,9,['애니메이션'],[],,0,0
1684,1684,1684,0,0,33,7.21,흑심모녀 (Delivering Love),0,93,"['멜로/로맨스', '코미디', '판타지']",['2008.06.12'],12세,2008,6
1685,1685,1685,0,0,513,7.96,흡혈형사 나도열 (Vampire Cop Ricky),0,110,"['코미디', '액션']",['2006.02.09'],15세,2006,2
